Data Source File,first-names.txt
Memory Manager Type,Worst Fit
Total Memory Allocated by sbrk (bytes),21589
Size of freedMBList,2787
Size of allocMBList,877
Number of Times Blocks were Split,1572
Number of Times Blocks were Merged,785
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5584d9e68990,4,0x5584d9e2b5f0,Dee
0x5584d9e1a670,7,0x5584d9e2b650,Deeann
0x5584d9e1b2f0,8,0x5584d9e2b670,Deeanne
0x5584d9e1b4b0,7,0x5584d9e2b6d0,Deedee
0x5584d9e1b7b0,6,0x5584d9e2b730,Deena
0x5584d9e1ca30,8,0x5584d9e2b750,Deerdre
0x5584d9e1d7b0,6,0x5584d9e2b7b0,Deeyn
0x5584d9e1da30,7,0x5584d9e2b810,Dehlia
0x5584d9e1deb0,7,0x5584d9e2b870,Deidre
0x5584d9e21270,6,0x5584d9e2b8d0,Deina
0x5584d9e217b0,8,0x5584d9e2b8f0,Deirdre
0x5584d9e22570,4,0x5584d9e2b950,Del
0x5584d9e228b0,5,0x5584d9e2b9b0,Dela
0x5584d9e235f0,8,0x5584d9e2b9d0,Delcina
0x5584d9e23930,8,0x5584d9e2b9f0,Delcine
0x5584d9e24470,6,0x5584d9e2ba50,Delia
0x5584d9e24cf0,7,0x5584d9e2bab0,Delila
0x5584d9e24fb0,8,0x5584d9e2bad0,Delilah
0x5584d9e25470,8,0x5584d9e2baf0,Delinda
0x5584d9e25df0,5,0x5584d9e2bb50,Dell
0x5584d9e28f10,6,0x5584d9e2bbb0,Della
0x5584d9e28b50,6,0x5584d9e2bc10,Delly
0x5584d9e28a30,7,0x5584d9e2bc70,Delora
0x5584d9e289d0,8,0x5584d9e2bc90,Delores
0x5584d9e28970,8,0x5584d9e2bcb0,Deloria
0x5584d9e28790,8,0x5584d9e2bcd0,Deloris
0x5584d9e28670,8,0x5584d9e2bd70,Demeter
0x5584d9e28310,8,0x5584d9e2bd90,Demetra
0x5584d9e282b0,5,0x5584d9e2be70,Dena
