Data Source File,middle-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),16625
Size of freedMBList,1617
Size of allocMBList,930
Number of Times Blocks were Split,704
Number of Times Blocks were Merged,587
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x55fd7d4126c0,7,0x55fd7d3d1240,Karney
0x55fd7d40f340,7,0x55fd7d3d12c0,Justin
0x55fd7d3cdea0,7,0x55fd7d3d13c0,Kelwin
0x55fd7d411240,7,0x55fd7d3d1440,Justus
0x55fd7d3df7a0,4,0x55fd7d3d14c0,Roi
0x55fd7d410fc0,8,0x55fd7d3d1540,Rinaldo
0x55fd7d3c8270,5,0x55fd7d3d15c0,Jeth
0x55fd7d3c90f0,6,0x55fd7d3d1880,Regen
0x55fd7d3ce120,9,0x55fd7d3d1900,Ricoriki
0x55fd7d410e00,4,0x55fd7d3d1940,Rob
0x55fd7d40dd40,4,0x55fd7d3d19c0,Ker
0x55fd7d416ba0,3,0x55fd7d3d1ae0,Hy
0x55fd7d3cf5e0,7,0x55fd7d3d1ba0,Kenyon
0x55fd7d3c9a70,7,0x55fd7d3d1be0,Reggie
0x55fd7d412720,4,0x55fd7d3d1c40,Ian
0x55fd7d414580,8,0x55fd7d3d1c80,Robbert
0x55fd7d3d3140,6,0x55fd7d3d1d00,Kleon
0x55fd7d412400,7,0x55fd7d3d1d40,Karlis
0x55fd7d3d0d20,7,0x55fd7d3d1d80,Kienan
0x55fd7d40b680,9,0x55fd7d3d1e00,Jonathon
0x55fd7d40c140,7,0x55fd7d3d1f00,Rickey
0x55fd7d40a5e0,4,0x55fd7d3d1f20,Ike
0x55fd7d40d440,5,0x55fd7d3d1f60,Jule
0x55fd7d408cc0,4,0x55fd7d3d1fe0,Joe
0x55fd7d413280,6,0x55fd7d3d21a0,Kenny
0x55fd7d3d0660,7,0x55fd7d3d21e0,Rouvin
0x55fd7d409e00,4,0x55fd7d3d2260,Jon
0x55fd7d409780,8,0x55fd7d3d23e0,Renaldo
0x55fd7d413000,6,0x55fd7d3d2460,Kelly
0x55fd7d408f60,4,0x55fd7d3d2480,Ira
0x55fd7d3cac60,4,0x55fd7d3d24a0,Irv
0x55fd7d3ce1e0,9,0x55fd7d3d2520,Robinson
0x55fd7d3c8af0,4,0x55fd7d3d25a0,Jim
0x55fd7d407c00,7,0x55fd7d3d25e0,Johann
0x55fd7d4131c0,6,0x55fd7d3d2760,Rolph
0x55fd7d40be00,5,0x55fd7d3d28a0,Josh
0x55fd7d40a2c0,6,0x55fd7d3d2920,Judon
0x55fd7d409500,10,0x55fd7d3d29a0,Reinaldos
0x55fd7d409e80,8,0x55fd7d3d2ae0,Renault
0x55fd7d3c8570,10,0x55fd7d3d2c60,Johnathan
0x55fd7d40a7c0,6,0x55fd7d3d2ce0,Jules
0x55fd7d3cff20,8,0x55fd7d3d2ea0,Kliment
0x55fd7d3cc720,7,0x55fd7d3d2f60,Kellen
0x55fd7d3cc660,7,0x55fd7d3d3120,Rodney
0x55fd7d40e240,6,0x55fd7d3d3160,Karim
0x55fd7d407780,6,0x55fd7d3d3260,Jodie
0x55fd7d3c9530,5,0x55fd7d3d3620,Rene
0x55fd7d40c6c0,5,0x55fd7d3d36a0,Judd
0x55fd7d40f040,4,0x55fd7d3d37a0,Kim
0x55fd7d3d26c0,4,0x55fd7d3d3860,Kip
0x55fd7d3c9470,6,0x55fd7d3d3a20,Jocko
0x55fd7d40bd80,6,0x55fd7d3d3ba0,Kaleb
0x55fd7d410780,8,0x55fd7d3d3ca0,Rickert
0x55fd7d4107c0,10,0x55fd7d3d3ce0,Justinian
0x55fd7d40bb00,9,0x55fd7d3d3da0,Reinaldo
0x55fd7d40ce40,5,0x55fd7d3d4060,Jude
0x55fd7d40fb00,5,0x55fd7d3d4260,Kane
0x55fd7d3cc360,8,0x55fd7d3d4420,Kinsley
0x55fd7d3d3a00,5,0x55fd7d3d44e0,Knox
0x55fd7d412100,9,0x55fd7d3d4500,Koenraad
0x55fd7d3d3e80,7,0x55fd7d3d4520,Konrad
0x55fd7d3c99b0,11,0x55fd7d3d4540,Konstantin
0x55fd7d40fe80,12,0x55fd7d3d4560,Konstantine
0x55fd7d3d4240,6,0x55fd7d3d45c0,Korey
0x55fd7d3d0e20,5,0x55fd7d3d4620,Kort
0x55fd7d3d2900,5,0x55fd7d3d4680,Kory
0x55fd7d3d3240,5,0x55fd7d3d46e0,Kris
0x55fd7d3ccba0,7,0x55fd7d3d4740,Krisha
0x55fd7d3cdf60,8,0x55fd7d3d47a0,Krishna
0x55fd7d3cf020,9,0x55fd7d3d47c0,Krishnah
0x55fd7d3cf6e0,8,0x55fd7d3d4820,Krispin
0x55fd7d3cf7e0,9,0x55fd7d3d4840,Kristian
0x55fd7d3d1160,7,0x55fd7d3d48a0,Kristo
0x55fd7d3ce660,10,0x55fd7d3d48c0,Kristofer
0x55fd7d3c9eb0,11,0x55fd7d3d48e0,Kristoffer
0x55fd7d3d1360,10,0x55fd7d3d4900,Kristofor
0x55fd7d40a1c0,11,0x55fd7d3d4920,Kristoforo
0x55fd7d40a700,11,0x55fd7d3d4940,Kristopher
0x55fd7d3d15a0,8,0x55fd7d3d49a0,Kristos
0x55fd7d3d17a0,5,0x55fd7d3d4a00,Kurt
0x55fd7d3d4100,7,0x55fd7d3d4a60,Kurtis
0x55fd7d418900,3,0x55fd7d3d4a80,Ky
0x55fd7d3d20c0,5,0x55fd7d3d4ae0,Kyle
0x55fd7d40ff80,6,0x55fd7d3d4b40,Kylie
0x55fd7d3d01a0,6,0x55fd7d3d4ba0,Laird
0x55fd7d3d4b60,5,0x55fd7d3d4bc0,Lalo
0x55fd7d3d06c0,6,0x55fd7d3d4c20,Lamar
