Data Source File,middle-names.txt
Memory Manager Type,Worst Fit
Total Memory Allocated by sbrk (bytes),17039
Size of freedMBList,2056
Size of allocMBList,867
Number of Times Blocks were Split,1180
Number of Times Blocks were Merged,624
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x55cab8e42280,7,0x55cab8e467e0,Karoly
0x55cab8e44b20,7,0x55cab8e46840,Kaspar
0x55cab8e81620,7,0x55cab8e468a0,Kasper
0x55cab8e779e0,6,0x55cab8e46900,Kayne
0x55cab8e39810,5,0x55cab8e46960,Kean
0x55cab8e7f560,6,0x55cab8e469c0,Keane
0x55cab8e454a0,8,0x55cab8e46a20,Kearney
0x55cab8e779a0,6,0x55cab8e46a80,Keary
0x55cab8e83020,6,0x55cab8e46ae0,Keefe
0x55cab8e83ce0,7,0x55cab8e46b40,Keefer
0x55cab8e81a20,7,0x55cab8e46ba0,Keelby
0x55cab8e81a00,5,0x55cab8e46c00,Keen
0x55cab8e3f9a0,7,0x55cab8e46c60,Keenan
0x55cab8e437a0,6,0x55cab8e46cc0,Keene
0x55cab8e7a360,5,0x55cab8e46d20,Keir
0x55cab8e407e0,6,0x55cab8e46d80,Keith
0x55cab8e437c0,7,0x55cab8e46de0,Kelbee
0x55cab8e3a170,6,0x55cab8e46e40,Kelby
0x55cab8e82200,5,0x55cab8e46ea0,Kele
0x55cab8e44d80,7,0x55cab8e46f00,Kellby
0x55cab8e38bd0,7,0x55cab8e46f60,Kellen
0x55cab8e45380,7,0x55cab8e46fc0,Kelley
0x55cab8e7ade0,6,0x55cab8e47020,Kelly
0x55cab8e7e8c0,7,0x55cab8e47080,Kelsey
0x55cab8e7f6c0,7,0x55cab8e470e0,Kelvin
0x55cab8e82000,7,0x55cab8e47140,Kelwin
0x55cab8e83d80,4,0x55cab8e471a0,Ken
0x55cab8e84580,7,0x55cab8e47200,Kendal
0x55cab8e3dac0,8,0x55cab8e47260,Kendall
0x55cab8e3e620,8,0x55cab8e472c0,Kendell
0x55cab8e3f880,9,0x55cab8e47320,Kendrick
0x55cab8e41ec0,10,0x55cab8e47380,Kendricks
0x55cab8e41f80,5,0x55cab8e473e0,Kenn
0x55cab8e445c0,7,0x55cab8e47440,Kennan
0x55cab8e460e0,8,0x55cab8e474a0,Kennedy
0x55cab8e78520,8,0x55cab8e47500,Kenneth
0x55cab8e44760,8,0x55cab8e47560,Kennett
0x55cab8e39670,7,0x55cab8e475c0,Kennie
0x55cab8e84300,8,0x55cab8e47620,Kennith
0x55cab8e414e0,6,0x55cab8e47680,Kenny
0x55cab8e42b20,6,0x55cab8e476e0,Kenon
0x55cab8e432c0,5,0x55cab8e47740,Kent
0x55cab8e43400,7,0x55cab8e477a0,Kenton
0x55cab8e44360,7,0x55cab8e47800,Kenyon
0x55cab8e44840,4,0x55cab8e47860,Ker
0x55cab8e45840,6,0x55cab8e478c0,Kerby
0x55cab8e45a40,5,0x55cab8e47920,Kerk
0x55cab8e46560,7,0x55cab8e47980,Kermie
0x55cab8e463e0,7,0x55cab8e479e0,Kermit
0x55cab8e46200,6,0x55cab8e47a40,Kermy
0x55cab8e46140,5,0x55cab8e47aa0,Kerr
0x55cab8e42ac0,6,0x55cab8e47b00,Kerry
0x55cab8e39310,7,0x55cab8e47b60,Kerwin
0x55cab8e7ce20,8,0x55cab8e47bc0,Kerwinn
0x55cab8e77980,4,0x55cab8e47c20,Kev
0x55cab8e79780,6,0x55cab8e47c80,Kevan
0x55cab8e7a780,6,0x55cab8e47ce0,Keven
0x55cab8e7db80,6,0x55cab8e47d40,Kevin
0x55cab8e7ef00,6,0x55cab8e47da0,Kevon
0x55cab8e82100,7,0x55cab8e47e00,Khalil
0x55cab8e42940,5,0x55cab8e47e60,Kiel
0x55cab8e43560,7,0x55cab8e47ec0,Kienan
0x55cab8e46500,5,0x55cab8e47f20,Kile
0x55cab8e464a0,6,0x55cab8e47f80,Kiley
0x55cab8e46320,7,0x55cab8e47fe0,Kilian
0x55cab8e462c0,8,0x55cab8e48040,Killian
0x55cab8e46260,7,0x55cab8e480a0,Killie
0x55cab8e461a0,6,0x55cab8e48100,Killy
0x55cab8e46080,4,0x55cab8e48160,Kim
0x55cab8e45fc0,8,0x55cab8e481c0,Kimball
0x55cab8e45f60,8,0x55cab8e48220,Kimbell
0x55cab8e7d1c0,7,0x55cab8e48280,Kimble
0x55cab8e7e480,4,0x55cab8e482e0,Kin
0x55cab8e7ea00,8,0x55cab8e48340,Kincaid
0x55cab8e7f1c0,5,0x55cab8e483a0,King
0x55cab8e7f9c0,9,0x55cab8e48400,Kingsley
0x55cab8e80f80,8,0x55cab8e48460,Kingsly
0x55cab8e83300,9,0x55cab8e484c0,Kingston
0x55cab8e41be0,7,0x55cab8e48520,Kinnie
0x55cab8e421c0,6,0x55cab8e48580,Kinny
0x55cab8e43f80,8,0x55cab8e485e0,Kinsley
0x55cab8e46bc0,4,0x55cab8e48640,Kip
0x55cab8e46920,5,0x55cab8e486a0,Kipp
0x55cab8e46440,7,0x55cab8e48700,Kippar
0x55cab8e46380,7,0x55cab8e48760,Kipper
0x55cab8e45f00,7,0x55cab8e487c0,Kippie
0x55cab8e38830,6,0x55cab8e48820,Kippy
0x55cab8e7ae80,6,0x55cab8e48880,Kirby
0x55cab8e7fec0,5,0x55cab8e488e0,Kirk
0x55cab8e80c80,4,0x55cab8e48940,Kit
0x55cab8e43e00,6,0x55cab8e489a0,Klaus
0x55cab8e45d00,8,0x55cab8e48a00,Klemens
0x55cab8e47160,8,0x55cab8e48a60,Klement
0x55cab8e46e60,6,0x55cab8e48ac0,Kleon
0x55cab8e46ce0,8,0x55cab8e48b20,Kliment
0x55cab8e46c80,5,0x55cab8e48b80,Knox
0x55cab8e46aa0,9,0x55cab8e48be0,Koenraad
0x55cab8e46a40,7,0x55cab8e48c40,Konrad
0x55cab8e46980,11,0x55cab8e48ca0,Konstantin
0x55cab8e468c0,12,0x55cab8e48cc0,Konstantine
0x55cab8e46800,6,0x55cab8e48d20,Korey
0x55cab8e467a0,5,0x55cab8e48d80,Kort
0x55cab8e46740,5,0x55cab8e48de0,Kory
0x55cab8e466e0,5,0x55cab8e48e40,Kris
0x55cab8e46680,7,0x55cab8e48ea0,Krisha
0x55cab8e465c0,8,0x55cab8e48f00,Krishna
0x55cab8e46020,9,0x55cab8e48f60,Krishnah
0x55cab8e399b0,8,0x55cab8e48fc0,Krispin
0x55cab8e39a70,9,0x55cab8e49020,Kristian
0x55cab8e39eb0,7,0x55cab8e49080,Kristo
0x55cab8e77780,10,0x55cab8e490e0,Kristofer
0x55cab8e78280,11,0x55cab8e49100,Kristoffer
0x55cab8e7aa80,10,0x55cab8e49160,Kristofor
0x55cab8e7b2c0,11,0x55cab8e49180,Kristoforo
0x55cab8e7be80,11,0x55cab8e491a0,Kristopher
0x55cab8e7f040,8,0x55cab8e49200,Kristos
0x55cab8e7fe00,5,0x55cab8e49260,Kurt
0x55cab8e7ff80,7,0x55cab8e492c0,Kurtis
0x55cab8e80540,3,0x55cab8e49320,Ky
0x55cab8e80600,5,0x55cab8e49380,Kyle
0x55cab8e81d00,6,0x55cab8e493e0,Kylie
0x55cab8e83180,6,0x55cab8e49440,Laird
0x55cab8e440e0,5,0x55cab8e494a0,Lalo
0x55cab8e47820,6,0x55cab8e49500,Lamar
0x55cab8e473a0,8,0x55cab8e49560,Lambert
0x55cab8e46e00,8,0x55cab8e495c0,Lammond
0x55cab8e46d40,7,0x55cab8e49620,Lamond
0x55cab8e46c20,7,0x55cab8e49680,Lamont
0x55cab8e46b60,6,0x55cab8e496e0,Lance
0x55cab8e46b00,9,0x55cab8e49740,Lancelot
0x55cab8e46860,5,0x55cab8e497a0,Land
0x55cab8e46620,5,0x55cab8e49800,Lane
0x55cab8e45ea0,6,0x55cab8e49860,Laney
0x55cab8e397f0,9,0x55cab8e498c0,Langsdon
0x55cab8e79000,9,0x55cab8e49920,Langston
0x55cab8e82d40,6,0x55cab8e49980,Lanie
0x55cab8e83000,7,0x55cab8e499e0,Lannie
0x55cab8e83e40,6,0x55cab8e49a40,Lanny
0x55cab8e3c520,6,0x55cab8e49aa0,Larry
0x55cab8e3ffc0,5,0x55cab8e49b00,Lars
0x55cab8e43a80,9,0x55cab8e49b60,Laughton
0x55cab8e45700,7,0x55cab8e49bc0,Launce
0x55cab8e47be0,7,0x55cab8e49c20,Lauren
