Data Source File,_data/middle-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),16625
Size of freedMBList,1617
Size of allocMBList,930
Number of Times Blocks were Split,704
Number of Times Blocks were Merged,587
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5589170b6d30,6,0x5589170c30c0,Larry
0x5589170c3000,5,0x5589170c30e0,Lars
0x5589170f8580,9,0x5589170c3140,Laughton
0x5589170c3080,7,0x5589170c3160,Launce
0x5589170f8e40,7,0x5589170c31c0,Lauren
0x5589170fb900,9,0x5589170c3220,Laurence
0x5589170fbdc0,8,0x5589170c3280,Laurens
0x5589170fc480,8,0x5589170c32e0,Laurent
0x5589170fcb80,7,0x5589170c3340,Laurie
0x5589170ff400,8,0x5589170c33a0,Lauritz
0x5589170c31e0,4,0x5589170c33c0,Law
0x5589170ff900,9,0x5589170c3420,Lawrence
0x5589170c3300,6,0x5589170c3440,Lawry
0x5589170bf2a0,7,0x5589170c34a0,Lawton
0x5589170c33e0,4,0x5589170c34c0,Lay
0x5589170c18c0,7,0x5589170c3520,Layton
0x5589170c34e0,6,0x5589170c3540,Lazar
0x5589170c1f00,7,0x5589170c35a0,Lazare
0x5589170f5980,7,0x5589170c3600,Lazaro
0x5589170f79c0,8,0x5589170c3660,Lazarus
0x5589170c3100,4,0x5589170c3680,Lee
0x5589170fb200,8,0x5589170c36e0,Leeland
0x5589170c36a0,6,0x5589170c3700,Lefty
0x5589170fbb80,10,0x5589170c3760,Leicester
0x5589170c3360,5,0x5589170c3780,Leif
0x5589170c3620,6,0x5589170c37a0,Leigh
0x558917100340,9,0x5589170c3800,Leighton
0x5589170c3720,4,0x5589170c3820,Lek
0x5589170c35c0,7,0x5589170c3840,Leland
0x5589170c2ca0,4,0x5589170c3860,Lem
0x5589170c3560,6,0x5589170c3880,Lemar
0x558917100540,7,0x5589170c38e0,Lemmie
0x5589170c3460,6,0x5589170c3900,Lemmy
0x5589170c38a0,7,0x5589170c3920,Lemuel
0x558917101540,7,0x5589170c3980,Lenard
0x5589170c3180,6,0x5589170c39a0,Lenci
0x5589170bafc0,8,0x5589170c3a00,Lennard
0x5589170c3940,7,0x5589170c3a20,Lennie
0x5589170c29c0,4,0x5589170c3a40,Leo
0x5589170c37c0,5,0x5589170c3a60,Leon
0x5589170bdd60,8,0x5589170c3ac0,Leonard
0x5589170bdfe0,9,0x5589170c3b20,Leonardo
0x5589170bf420,8,0x5589170c3b80,Leonerd
0x5589170b7670,9,0x5589170c3be0,Leonhard
0x5589170f5a80,7,0x5589170c3c40,Leonid
0x5589170f7700,9,0x5589170c3ca0,Leonidas
0x5589170c3c00,8,0x5589170c3cc0,Leopold
0x5589170c3c60,6,0x5589170c3ce0,Leroi
0x5589170c3ba0,6,0x5589170c3d00,Leroy
0x5589170c3ae0,4,0x5589170c3d60,Les
0x5589170fcac0,7,0x5589170c3dc0,Lesley
0x5589170c3d80,7,0x5589170c3e20,Leslie
0x5589170fe5c0,7,0x5589170c3e80,Lester
0x5589170c3e40,8,0x5589170c3ea0,Leupold
0x5589170c32a0,4,0x5589170c3f00,Lev
0x5589170c3b40,6,0x5589170c3f20,Levey
0x5589170c3240,5,0x5589170c3f40,Levi
0x5589170c3a80,6,0x5589170c3f60,Levin
0x5589170c39c0,6,0x5589170c3f80,Levon
0x5589170c2be0,5,0x5589170c3fa0,Levy
0x5589170c2b00,4,0x5589170c4000,Lew
0x5589170bc160,6,0x5589170c4060,Lewes
0x5589170c4020,6,0x5589170c40c0,Lewie
0x5589170be9e0,7,0x5589170c4120,Lewiss
0x5589170c40e0,7,0x5589170c4180,Lezley
0x5589170c2aa0,5,0x5589170c41a0,Liam
0x5589170b7db0,5,0x5589170c4200,Lief
0x5589170c41c0,4,0x5589170c4260,Lin
0x5589170c4220,5,0x5589170c42c0,Linc
0x5589170f9540,8,0x5589170c4320,Lincoln
0x5589170c42e0,5,0x5589170c4380,Lind
0x5589170fa9c0,7,0x5589170c43e0,Lindon
0x5589170c43a0,8,0x5589170c4440,Lindsay
0x5589170faf80,8,0x5589170c44a0,Lindsey
0x5589170c4460,6,0x5589170c4500,Lindy
0x5589170fc8c0,5,0x5589170c4560,Link
0x5589170c4520,5,0x5589170c45c0,Linn
0x5589170bda60,7,0x5589170c4620,Linoel
0x5589170c4580,6,0x5589170c4640,Linus
0x5589170c45e0,5,0x5589170c46a0,Lion
0x5589170beaa0,7,0x5589170c4700,Lionel
0x5589170c46c0,9,0x5589170c4720,Lionello
0x5589170c0140,6,0x5589170c4780,Lisle
0x5589170c4740,10,0x5589170c47a0,Llewellyn
0x5589170b6bf0,6,0x5589170c4800,Lloyd
0x5589170c47c0,10,0x5589170c4860,Llywellyn
0x5589170b8170,5,0x5589170c48c0,Lock
0x5589170c4880,6,0x5589170c4920,Locke
0x5589170f7540,9,0x5589170c4980,Lockwood
0x5589170f8940,9,0x5589170c49e0,Lodovico
0x5589170c48e0,6,0x5589170c4a00,Logan
0x5589170c49a0,8,0x5589170c4a20,Lombard
0x5589170c4660,4,0x5589170c4a40,Lon
0x5589170c4940,8,0x5589170c4a60,Lonnard
0x5589170f83c0,7,0x5589170c4ac0,Lonnie
0x5589170c4a80,6,0x5589170c4b20,Lonny
0x5589170bc220,7,0x5589170c4b80,Lorant
0x5589170c4b40,6,0x5589170c4be0,Loren
0x5589170bcce0,7,0x5589170c4c40,Lorens
0x5589170c4c00,8,0x5589170c4ca0,Lorenzo
0x5589170be260,6,0x5589170c4d00,Lorin
0x5589170c4cc0,6,0x5589170c4d60,Lorne
0x5589170bfb00,7,0x5589170c4dc0,Lorrie
0x5589170c4d20,6,0x5589170c4de0,Lorry
0x5589170c4d80,9,0x5589170c4e40,Lothaire
0x5589170f8a80,9,0x5589170c4ea0,Lothario
0x5589170c4ba0,4,0x5589170c4f00,Lou
0x5589170c4e60,6,0x5589170c4f60,Louie
0x5589170be860,6,0x5589170c4fc0,Louis
0x5589170c4f80,7,0x5589170c5020,Lovell
0x5589170c4ae0,5,0x5589170c5040,Lowe
0x5589170bec20,7,0x5589170c50a0,Lowell
0x5589170c5060,9,0x5589170c5100,Lowrance
0x5589170c4f20,4,0x5589170c5120,Loy
0x5589170c0400,7,0x5589170c5180,Loydie
0x5589170c4fe0,5,0x5589170c51e0,Luca
0x5589170c5140,7,0x5589170c5240,Lucais
0x5589170c0e00,6,0x5589170c52a0,Lucas
0x5589170c5200,5,0x5589170c52c0,Luce
0x5589170c5260,6,0x5589170c5320,Lucho
0x5589170c52e0,7,0x5589170c5340,Lucian
0x5589170c0fc0,8,0x5589170c53a0,Luciano
0x5589170c5360,7,0x5589170c5400,Lucias
0x5589170c1640,7,0x5589170c5460,Lucien
0x5589170c5420,6,0x5589170c54c0,Lucio
0x5589170bb4a0,7,0x5589170c5520,Lucius
0x5589170c54e0,9,0x5589170c5580,Ludovico
0x5589170bc060,7,0x5589170c55e0,Ludvig
0x5589170c55a0,7,0x5589170c5640,Ludwig
0x5589170c5600,6,0x5589170c5660,Luigi
0x5589170c5480,5,0x5589170c56c0,Luis
0x5589170bdc60,6,0x5589170c5720,Lukas
0x5589170c56e0,5,0x5589170c5780,Luke
0x5589170c5740,7,0x5589170c57e0,Lutero
0x5589170c0240,7,0x5589170c5840,Luther
0x558917106b40,3,0x5589170c5860,Ly
0x5589170c5800,6,0x5589170c58c0,Lydon
0x5589170c5880,6,0x5589170c5920,Lyell
0x5589170c0540,5,0x5589170c5980,Lyle
0x5589170c5940,6,0x5589170c59e0,Lyman
0x5589170c5540,4,0x5589170c5a00,Lyn
0x5589170c59a0,5,0x5589170c5a60,Lynn
0x5589170c23c0,5,0x5589170c5ac0,Lyon
0x5589170c5a20,4,0x5589170c5ae0,Mac
0x5589170c5a80,5,0x5589170c5b40,Mace
0x5589170c5b00,5,0x5589170c5ba0,Mack
0x5589170f64c0,10,0x5589170c5c00,Mackenzie
0x5589170c5bc0,7,0x5589170c5c60,Maddie
0x5589170ba860,6,0x5589170c5cc0,Maddy
0x5589170c5c80,8,0x5589170c5d20,Madison
0x5589170c5ce0,7,0x5589170c5d40,Magnum
0x5589170bac20,8,0x5589170c5da0,Mahmoud
0x5589170c5d60,7,0x5589170c5e00,Mahmud
0x5589170c22c0,7,0x5589170c5e60,Maison
0x5589170c5b60,5,0x5589170c5e80,Maje
0x5589170c5dc0,6,0x5589170c5ea0,Major
0x5589170c5c20,4,0x5589170c5ec0,Mal
0x5589170c5e20,8,0x5589170c5f20,Malachi
0x5589170fd440,7,0x5589170c5f80,Malchy
