Data Source File,first-names.txt
Memory Manager Type,Best Fit
Total Memory Allocated by sbrk (bytes),21197
Size of freedMBList,2225
Size of allocMBList,972
Number of Times Blocks were Split,980
Number of Times Blocks were Merged,755
freedMBList:
Memory Block Address,Size,Content Starting Address,Contents
0x5590253d9070,10,0x5590253d5250,Robinette
0x5590253cb9c0,7,0x5590253d5350,Cicely
0x5590253d8130,9,0x5590253d53d0,Clerissa
0x5590253d1270,6,0x5590253d5450,Grete
0x5590253ce6f0,10,0x5590253d5490,Guglielma
0x5590253d1030,5,0x5590253d5610,Hedi
0x5590253d0f50,1
0x5590253e3010,7,0x5590253d5710,Hedwig
0x5590253cb200,8,0x5590253d5750,Lillian
0x5590253ee210,6,0x5590253d5790,Lydie
0x5590253d0030,9,0x5590253d57d0,Claretta
0x5590253ce870,7,0x5590253d5810,Clovis
0x5590253d56f0,8,0x5590253d5910,Harriet
0x5590253ea330,3,0x5590253d5a10,Lu
0x5590253cf830,7,0x5590253d5b10,Collie
0x5590253cbd40,7,0x5590253d5b50,Cicily
0x5590253d79b0,9,0x5590253d5c90,Conchita
0x5590253cbec0,9,0x5590253d5e90,Giustina
0x55902541be50,10,0x5590253d5f50,Claudetta
0x5590253d5590,2
0x5590253cd7f0,6,0x5590253d6050,Randa
0x5590253d7b70,8,0x5590253d6210,Cosetta
0x55902541b890,7,0x5590253d6250,Clarie
0x5590253e3f90,6,0x5590253d6290,Heath
0x5590253e3e10,6,0x5590253d62d0,Reine
0x5590253d3cf0,7,0x5590253d6310,Corrie
0x5590253cb780,6,0x5590253d64d0,Cilka
0x5590253cbf00,10,0x5590253d6550,Courtenay
0x5590253e1150,10,0x5590253d65d0,Henriette
0x5590253d6e70,9,0x5590253d6690,Claudine
0x55902541b810,9,0x5590253d6710,Gloriana
0x5590253d37f0,9,0x5590253d6750,Cordelia
0x5590253d52b0,5,0x5590253d6890,Codi
0x5590253d33f0,9,0x5590253d6950,Clarissa
0x5590253d74f0,5,0x5590253d6a10,Cody
0x55902541bcd0,7,0x5590253d6a50,Glynda
0x5590253cebb0,9,0x5590253d6c10,Cornelia
0x5590253dfeb0,5,0x5590253d6d90,Liva
0x5590253cc9c0,8,0x5590253d6e10,Chryste
0x5590253d1a50,1
0x5590253d34f0,8,0x5590253d6f10,Haleigh
0x5590253d6a30,6,0x5590253d7210,Hanna
0x5590253ce7b0,8,0x5590253d7250,Claudia
0x5590253d23f0,11,0x5590253d7290,Constantia
0x5590253cf870,7,0x5590253d7450,Gracia
0x5590253cbfc0,6,0x5590253d7550,Glenn
0x5590253ccc80,6,0x5590253d7590,Lindy
0x5590253d8430,8,0x5590253d7650,Hermine
0x5590253ce330,9,0x5590253d7690,Lorianna
0x5590253d59f0,6,0x5590253d76d0,Lolly
0x5590253d0110,6,0x5590253d7950,Corry
0x5590253e6090,4,0x5590253d7b10,Rey
0x5590253cce00,6,0x5590253d7bd0,Cindi
0x5590253ce2f0,8,0x5590253d7c50,Clarine
0x5590253d3ef0,6,0x5590253d7cd0,Haily
0x5590253cd6f0,7,0x5590253d7d10,Cloris
0x5590253d11f0,9,0x5590253d7e10,Griselda
0x55902541b910,7,0x5590253d7e50,Claude
0x55902541ab10,6,0x5590253d7e90,Cindy
0x5590253d7330,6,0x5590253d7ed0,Lonna
0x5590253cdcf0,9,0x5590253d7f10,Gloriane
0x5590253d4e70,12,0x5590253d7fd0,Constantina
